,Name,City,MinPrice,MaxPrice,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,FacilitiesAndServices,Payment_Method
909,L'ArtYsan,Quissac,25,52,Modern Cuisine,4.0032833,43.9106919,33466770245.0,https://guide.michelin.com/en/occitanie/quissac/restaurant/l-artysan,https://www.lartysan.com/,Bib Gourmand,"Air conditioning,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
910,Le_Paris-Brest,Rennes,35,61,Modern Cuisine,-1.6721476,48.1034946,33299535989.0,https://guide.michelin.com/en/bretagne/rennes/restaurant/le-paris-brest,https://parisbrest.bzh/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
911,1er_Mets,Annecy,35,53,Modern Cuisine,6.127509,45.8990376,33457091054.0,https://guide.michelin.com/en/auvergne-rhone-alpes/annecy/restaurant/1er-mets,https://www.restaurant-1ermets.fr/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
912,Les_Plaisirs,Peillon,36,36,Regional Cuisine,7.3819396,43.7779818,33493870601.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/peillon/restaurant/les-plaisirs,https://www.lesplaisirs-peillon.com/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
913,L'Émotion,Puy-en-Velay,17,59,Modern Cuisine,3.8883818,45.0434718,33471097423.0,https://guide.michelin.com/en/auvergne-rhone-alpes/le-puy-en-velay/restaurant/l-emotion,https://www.restaurant-lemotion.fr/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
914,Le_Café_des_Arts,Beaulieu-sous-la-Roche,24,74,Modern Cuisine,-1.6110704,46.6760985,33251982480.0,https://guide.michelin.com/en/pays-de-la-loire/beaulieu-sous-la-roche/restaurant/cafe-des-arts,https://www.lecafedesarts-beaulieu.com/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
915,Smørrebrød,Clermont-Ferrand,20,65,Modern Cuisine,3.08993,45.77926,33473904402.0,https://guide.michelin.com/en/auvergne-rhone-alpes/clermont-ferrand/restaurant/smorrebrod,https://www.restaurant-smorrebrod.com/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
916,La_Table_d'Hôtes,Ouistreham,34,60,Modern Cuisine,-0.25908,49.28358,33231971844.0,https://guide.michelin.com/en/normandie/ouistreham/restaurant/la-table-d-hotes,https://latabledhotes-caen.com/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
917,Akashon,Chamonix-Mont-Blanc,34,63,Modern Cuisine,6.8700563,45.9177584,33450545556.0,https://guide.michelin.com/en/auvergne-rhone-alpes/chamonix-mont-blanc/restaurant/akashon,https://restaurant-akashon.com/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
918,Le_Montcenis,Montcenis,26,69,Modern Cuisine,4.3889573,46.7913339,33385554436.0,https://guide.michelin.com/en/bourgogne-franche-comte/montcenis/restaurant/le-montcenis,https://restaurant-lemontcenis.fr/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
919,Auberge_de_la_Baraque,Orcines,37,70,Modern Cuisine,3.0215572,45.7801005,33473622624.0,https://guide.michelin.com/en/auvergne-rhone-alpes/orcines/restaurant/auberge-de-la-baraque,https://www.laubrieres.com/,Bib Gourmand,"American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
920,Hostellerie_d'Héloïse,Cluny,35,55,Traditional Cuisine,4.6652795,46.4254309,33385590565.0,https://guide.michelin.com/en/bourgogne-franche-comte/cluny/restaurant/hostellerie-d-heloise,https://www.hostelleriedheloise.com/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
921,Café_Brochier,Saint-Julien-en-Vercors,31,31,"Modern Cuisine, Traditional Cuisine",5.4489366,45.0501262,33475482084.0,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-julien-en-vercors/restaurant/cafe-brochier,https://www.cafebrochier.com/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
922,Auberge_de_l'Abbaye,Hambye,30,85,Modern Cuisine,-1.2677766,48.9243064,33233614219.0,https://guide.michelin.com/en/normandie/hambye/restaurant/auberge-de-l-abbaye3653,https://www.aubergedelabbayehambye.com/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
923,La_Récré,Vaudevant,29,47,Modern Cuisine,4.6186956,45.1039749,33475060899.0,https://guide.michelin.com/en/auvergne-rhone-alpes/vaudevant/restaurant/la-recre,https://www.restaurant-la-recre.com/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
924,Le_Margote,Le Havre,34,45,"Modern Cuisine, Creative",0.1111413,49.4895114,33235436810.0,https://guide.michelin.com/en/normandie/le-havre/restaurant/le-margote,https://www.lemargote.fr/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
925,Le_Viscos,Saint-Savin,35,94,Traditional Cuisine,-0.0909535,42.9803277,33562970228.0,https://guide.michelin.com/en/occitanie/saint-savin/restaurant/le-viscos,https://www.hotel-leviscos.com/,Bib Gourmand,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
926,Winstub_À_Côté,Sierentz,30,48,Regional Cuisine,7.4552974,47.6535372,33983371680.0,https://guide.michelin.com/en/grand-est/sierentz/restaurant/winstub-a-cote,https://www.auberge-saintlaurent.fr/,Bib Gourmand,"Air conditioning,Car park,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
927,Le_St-Georges,Palavas-les-Flots,33,66,Modern Cuisine,3.9312468,43.5265905,33467683138.0,https://guide.michelin.com/en/occitanie/palavas-les-flots/restaurant/le-st-georges431652,http://restaurant-st-georges.fr/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Particularly interesting wine list,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Visa credit card"
928,Hostellerie_du_Prieuré,Saint-Quirin,16,90,"Traditional Cuisine, Country cooking",7.0645394,48.6099687,33387086652.0,https://guide.michelin.com/en/grand-est/saint-quirin/restaurant/hostellerie-du-prieure,https://www.prieuresaintquirin.fr/le-restaurant/,Bib Gourmand,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
929,Auberge_des_3_J,Nocé,32,54,Modern Cuisine,0.680871,48.3789,33233734103.0,https://guide.michelin.com/en/normandie/noc/restaurant/auberge-des-3-j,https://auberge-3j.fr/,Bib Gourmand,"Credit card / Debit card accepted,Visa credit card","Credit card / Debit card accepted,Visa credit card"
930,Vidal,Saint-Julien-Chapteuil,33,95,Traditional Cuisine,4.0624497,45.0327554,33471087050.0,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-julien-chapteuil/restaurant/vidal,https://www.restaurant-vidal.com/fr/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
931,PY,Lyon,25,35,Modern Cuisine,4.851688,45.7693113,33478527130.0,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/py,https://pyrestaurant.fr/fr,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
932,La_Croix_Blanche,Veuves,35,49,"Modern Cuisine, Traditional Cuisine",1.125466,47.4715312,33254702380.0,https://guide.michelin.com/en/centre-val-de-loire/veuves/restaurant/l-auberge-de-la-croix-blanche,https://www.lacroixblanche41.com/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
933,Auberge_du_XIIème_Siècle,Saché,34,78,"Modern Cuisine, Traditional Cuisine",0.5434666,47.2464507,33247268877.0,https://guide.michelin.com/en/centre-val-de-loire/sach/restaurant/auberge-du-xiie-siecle,https://www.auberge12emesiecle.fr,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
934,Restaurant_du_Musée,Fréland,22,71,Modern Cuisine,7.1938717,48.1697044,33389472418.0,https://guide.michelin.com/en/grand-est/frland/restaurant/restaurant-du-musee,https://www.restaurantmusee.fr/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
935,L'Alcôve,Bayeux,21,40,Modern Cuisine,-0.7020467,49.2756591,33231923008.0,https://guide.michelin.com/en/normandie/bayeux/restaurant/l-alcove,,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
936,Briket'_Bistrot,Guéthary,40,40,Modern Cuisine,-1.6059891,43.419617,33559265134.0,https://guide.michelin.com/en/nouvelle-aquitaine/guthary/restaurant/briket-bistrot,https://www.briketenia.com/fr/,Bib Gourmand,"American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
937,Le_Confidentiel,Menthon-Saint-Bernard,35,45,Modern Cuisine,6.1964034,45.8600546,33450440068.0,https://guide.michelin.com/en/auvergne-rhone-alpes/menthon-saint-bernard/restaurant/le-confidentiel,https://www.restaurant-leconfidentiel.fr/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
938,Le_Jean_Moulin,Lyon,29,41,Modern Cuisine,4.8477261,45.7683408,33478373797.0,https://guide.michelin.com/en/auvergne-rhone-alpes/lyon/restaurant/le-jean-moulin,https://lejeanmoulin-lyon.com/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
939,Le_Tilleul_de_Sully,Montgibaud,35,46,Modern Cuisine,1.4224043,45.5181881,33555980196.0,https://guide.michelin.com/en/nouvelle-aquitaine/montgibaud/restaurant/le-tilleul-de-sully,,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
940,Auberge_Metzger,Natzwiller,25,70,Traditional Cuisine,7.2581969,48.4363567,33388970242.0,https://guide.michelin.com/en/grand-est/natzwiller/restaurant/auberge-metzger,http://www.hotel-aubergemetzger.com/uk/hotel-auberge-metzger-natzwiller-alsace-site-officiel.php,Bib Gourmand,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
941,Au_Colombier,Anse,26,76,Modern Cuisine,4.725821,45.945435,33474670468.0,https://guide.michelin.com/en/auvergne-rhone-alpes/anse/restaurant/au-colombier,https://www.aucolombier.com/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
942,L'Auberge_des_Montagnes,Pailherols,30,57,Traditional Cuisine,2.6836877,44.9504857,33471475701.0,https://guide.michelin.com/en/auvergne-rhone-alpes/pailherols/restaurant/l-auberge-des-montagnes,https://www.auberge-des-montagnes.com/,Bib Gourmand,"American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
943,Manoir_Hastings,Bénouville,26,70,Modern Cuisine,-0.2762324,49.2471948,33231446243.0,https://guide.michelin.com/en/normandie/bnouville/restaurant/manoir-hastings,http://www.manoirdhastings.fr/fr/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Diners Club credit card,Mastercard credit card,Visa credit card"
944,La_Gazette,Evreux,28,58,Modern Cuisine,1.1458837,49.025604,33232334340.0,https://guide.michelin.com/en/normandie/vreux/restaurant/la-gazette,https://www.restaurant-lagazette.fr/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
945,Le_Pré_St-Jean,Pézenas,35,80,Modern Cuisine,3.4265699,43.4598311,33467981531.0,https://guide.michelin.com/en/occitanie/pzenas/restaurant/le-pre-st-jean,https://restaurant-leprestjean.fr/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
946,La_Table_de_Pablo,Villars,35,52,"Market Cuisine, Mediterranean Cuisine",5.4200127,43.9291305,33490754518.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/villars/restaurant/la-table-de-pablo,https://www.latabledepablo.com/fr/index.php,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
947,Manoir_de_la_Pommeraie,Vire,35,49,Modern Cuisine,-0.8608496,48.8297661,33231680771.0,https://guide.michelin.com/en/normandie/vire-normandie/restaurant/manoir-de-la-pommeraie,https://www.restaurant-pommeraie-vire.com/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
948,La_Table_d'Angèle,La Bresse,24,68,Modern Cuisine,6.8708228,48.00006,33329254197.0,https://guide.michelin.com/en/grand-est/la-bresse/restaurant/la-table-d-angele,https://www.la-table-dangele.com/fr/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
949,L'Envers_du_Décor,Les Herbiers,35,60,Modern Cuisine,-1.0131786,46.8718586,33986193021.0,https://guide.michelin.com/en/pays-de-la-loire/les-herbiers/restaurant/l-envers-du-decor,http://envers-du-decor.fr/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
950,L'Instant...,Montrabé,20,63,Modern Cuisine,1.5221149,43.6436558,33561482524.0,https://guide.michelin.com/en/occitanie/montrab/restaurant/l-instant,https://restaurant-linstant.fr/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
951,La_Toupine,Brive-la-Gaillarde,25,58,Modern Cuisine,1.5315632,45.1670672,33555237158.0,https://guide.michelin.com/en/nouvelle-aquitaine/brive-la-gaillarde/restaurant/la-toupine,https://www.latoupine.fr/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
952,Villa_Mirasol_-_Bistrot_1912,Mont-de-Marsan,25,48,Seasonal Cuisine,-0.5037186,43.891117,33558441414.0,https://guide.michelin.com/en/nouvelle-aquitaine/mont-de-marsan/restaurant/villa-mirasol,https://www.villamirasol.fr/fr,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
953,L'Athome,Blainville-sur-Mer,29,50,Modern Cuisine,-1.5781939,49.072563,33233471961.0,https://guide.michelin.com/en/normandie/blainville-sur-mer/restaurant/athome,https://www.lathome-restaurant.fr/,Bib Gourmand,"Air conditioning,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
954,La_Table_du_Sommelier,Albi,18,42,Modern Cuisine,2.1458041,43.9347151,33563462010.0,https://guide.michelin.com/en/occitanie/albi/restaurant/la-table-du-sommelier145,http://www.latabledusommelier.com/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
955,Au_Cheval_Blanc,Niedersteinbach,36,67,"Traditional Cuisine, Alsatian",7.7106808,49.0316104,33388095531.0,https://guide.michelin.com/en/grand-est/niedersteinbach/restaurant/au-cheval-blanc12113,https://www.hotel-cheval-blanc.fr,Bib Gourmand,"Air conditioning,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Restaurant offering vegetarian menus,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
956,Le_Biniou,Pléneuf-Val-André,23,51,Traditional Cuisine,-2.5525543,48.5895315,33296722435.0,https://guide.michelin.com/en/bretagne/pleneuf-val-andre/restaurant/le-biniou,https://restaurant-lebiniou.fr/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
957,L'Air_de_Famille,Toulouse,22,35,Traditional Cuisine,1.4441196,43.6022865,33567065408.0,https://guide.michelin.com/en/occitanie/toulouse/restaurant/l-air-de-famille336979,https://lairdefamilletoulouse.wordpress.com,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
958,Bistrot_des_Anges,Le Cannet,35,106,Traditional Cuisine,7.0145284,43.5716685,33492181828.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/le-cannet/restaurant/bistrot-des-anges,https://www.bruno-oger.com/fr,Bib Gourmand,"Air conditioning,Car park,Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
959,Les_Grands_Arbres_-_Verte_Vallée,Munster,23,78,Modern Cuisine,7.1425936,48.0414345,33389771515.0,https://guide.michelin.com/en/grand-est/fr-munster/restaurant/les-grands-arbres-verte-vallee,https://www.vertevallee.com/,Bib Gourmand,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
960,La_Ferme_de_Cupelin,Saint-Gervais-les-Bains,35,65,Regional Cuisine,6.7000265,45.88904,33450934730.0,https://guide.michelin.com/en/auvergne-rhone-alpes/saint-gervais-les-bains/restaurant/la-ferme-de-cupelin,https://www.lafermedecupelin.com/,Bib Gourmand,"American Express credit card,Car park,Credit card / Debit card accepted,Great view,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
961,Le_Central,Roanne,35,65,Modern Cuisine,4.0636404,46.0395894,33477677272.0,https://guide.michelin.com/en/auvergne-rhone-alpes/roanne/restaurant/le-central,https://www.troisgros.com/,Bib Gourmand,"Air conditioning,American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
962,Auberge_de_La_Mère_Duval,Auzouville-sur-Saâne,26,60,Modern Cuisine,0.9437543,49.7409008,33235041826.0,https://guide.michelin.com/en/normandie/auzouville-sur-saane/restaurant/auberge-de-la-mere-duval,https://www.lamereduval.fr/,Bib Gourmand,"Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
963,L'Arbre_Vert,Berrwiller,30,88,"Modern Cuisine, Alsatian",7.2199651,47.8469616,33389767319.0,https://guide.michelin.com/en/grand-est/berrwiller/restaurant/l-arbre-vert,https://www.restaurant-koenig.com/,Bib Gourmand,"Air conditioning,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
964,Mensae,Paris,27,59,Modern Cuisine,2.3856352,48.8758985,33153198098.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/mensae,https://www.mensae-restaurant.com/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Visa credit card","Credit card / Debit card accepted,Visa credit card"
965,La_Chaumière,Aubigny-sur-Nère,25,75,Traditional Cuisine,2.441789,47.4881874,33248580401.0,https://guide.michelin.com/en/centre-val-de-loire/aubigny-sur-nre/restaurant/la-chaumiere10018,https://hotel-restaurant-la-chaumiere.com/,Bib Gourmand,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card,Wheelchair access","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
966,L'Équilibre,Balma,27,56,"Modern Cuisine, Market Cuisine",1.4984218,43.6095687,33561457043.0,https://guide.michelin.com/en/occitanie/balma/restaurant/l-equilibre,https://www.restaurant-lequilibre.fr/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Visa credit card"
967,L'Araignée_Gourmande,Laragne-Montéglin,22,70,Traditional Cuisine,5.8225646,44.3149388,33492651339.0,https://guide.michelin.com/en/provence-alpes-cote-dazur/laragne-montglin/restaurant/l-araignee-gourmande,https://www.laraignee-gourmande.fr/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Restaurant offering vegetarian menus,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
968,Mamagoto,Paris,26,59,Modern Cuisine,2.3547006,48.8772959,33144790398.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/mamagoto,https://mamagoto.paris/,Bib Gourmand,"Air conditioning,Credit card / Debit card accepted,Mastercard credit card,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
969,Les_Canailles_Ménilmontant,Paris,22,68,Traditional Cuisine,2.3852545,48.8665092,33143584545.0,https://guide.michelin.com/en/ile-de-france/paris/restaurant/les-canailles-menilmontant,https://www.restaurantlescanailles.fr/,Bib Gourmand,"American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
970,Le_Muratore,Évian-les-Bains,29,57,Traditional Cuisine,6.5912584,46.4006543,33450928249.0,https://guide.michelin.com/en/auvergne-rhone-alpes/vian-les-bains/restaurant/le-muratore,https://www.muratore-restaurant-evian.com/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
971,La_Chênaie,Croutelle,21,75,Traditional Cuisine,0.289254,46.5412779,33549571152.0,https://guide.michelin.com/en/nouvelle-aquitaine/croutelle/restaurant/la-chenaie,https://www.restaurant-la-chenaie.fr/,Bib Gourmand,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Garden or park,Mastercard credit card,Restaurant offering vegetarian menus,Terrace,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
972,Au_Petit_Relais,Coligny,24,120,Traditional Cuisine,5.3456859,46.3846303,33474301007.0,https://guide.michelin.com/en/auvergne-rhone-alpes/coligny/restaurant/au-petit-relais,https://www.aupetitrelais.fr/,Bib Gourmand,"Air conditioning,American Express credit card,Car park,Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card","American Express credit card,Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
973,Le_62,Clermont-Ferrand,18,47,Modern Cuisine,3.077339,45.7808357,33473361849.0,https://guide.michelin.com/en/auvergne-rhone-alpes/clermont-ferrand/restaurant/le-62,https://restaurantle62clermont.fr/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Terrace,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
974,Les_Bouteilles,Nantes,25,43,Traditional Cuisine,-1.5591182,47.2210766,33240082765.0,https://guide.michelin.com/en/pays-de-la-loire/nantes/restaurant/les-bouteilles,,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Particularly interesting wine list,Visa credit card","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
975,La_Table_d'Inomoto,Saint-André-de-Cubzac,18,42,Modern Cuisine,-0.4480447,44.9929768,33557434524.0,https://guide.michelin.com/en/nouvelle-aquitaine/saint-andr-de-cubzac/restaurant/la-table-d-inomoto,https://www.latabledinomoto.fr/,Bib Gourmand,"Credit card / Debit card accepted,Mastercard credit card,Visa credit card,Wheelchair access","Credit card / Debit card accepted,Mastercard credit card,Visa credit card"
976,Voyages_des_sens,Treffort,22,70,Modern Cuisine,5.387954,46.298183,33474513994.0,https://guide.michelin.com/en/auvergne-rhone-alpes/treffort/restaurant/voyages-des-sens,https://www.voyagesdessens.com/,Bib Gourmand,"Credit card / Debit card accepted,Terrace,Visa credit card","Credit card / Debit card accepted,Visa credit card"
